O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Kadakampally Surendran,Communist Party of India (Marxist),62176,1514,63690,46.04
2,Kochumani,Bahujan Samaj Party,370,7,377,0.27
3,Dr. S. S. Lal,Indian National Congress,32198,797,32995,23.85
4,Sobha Surendran,Bharatiya Janata Party,39504,689,40193,29.06
5,Lalumon,Independent,111,1,112,0.08
6,V. Sasikumaran Nair,Independent,123,6,129,0.09
7,Syamlal,Independent,85,0,85,0.06
8,Adv. Sen A. G.,Independent,71,5,76,0.05
9,NOTA,None of the Above,655,13,668,0.48
