O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M S ARUN KUMAR,Communist Party of India (Marxist),69623,2120,71743,47.61
2,K K SHAJU,Indian National Congress,45246,1780,47026,31.21
3,K SANJU,Bharatiya Janata Party,30215,740,30955,20.54
4,K SASIKUMAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),147,4,151,0.1
5,SURESH NOORANAD,Ambedkarite Party of India,158,7,165,0.11
6,B SUBHASH,Independent,128,3,131,0.09
7,NOTA,None of the Above,513,6,519,0.34
