O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Jijith K Joy,Bahujan Samaj Party,1135,30,1165,0.92
2,V N Vasavan,Communist Party of India (Marxist),56632,1657,58289,46.2
3,T N HariKumar,Bharatiya Janata Party,13401,345,13746,10.9
4,A G Ajayakumar,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),244,3,247,0.2
5,Adv. Prince Lukose,Kerala Congress,42598,1388,43986,34.86
6,Charley Thomas Panikkaridam,Independent,305,25,330,0.26
7,Lathika Subhash,Independent,7410,214,7624,6.04
8,NOTA,None of the Above,768,12,780,0.62
