O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,NAJEEB KANTHAPURAM,Indian Union Muslim League,75264,1266,76530,46.21
2,SUCHITHRA,Bharatiya Janata Party,7846,175,8021,4.84
3,ADV ABDUL AFSAL P T,Independent,897,9,906,0.55
4,NAJEEB KUTTEERI,Independent,822,6,828,0.5
5,MUSTHAFA S/o MUHAMMED,Independent,469,2,471,0.28
6,MUSTHAFA P K S/o SAIDALAVI,Independent,738,12,750,0.45
7,MUHAMMED MUSTHAFA K P,Independent,747,4,751,0.45
8,K P M MUSTHAFA S/o MUHAMMEDALI HAJI,Independent,75067,1425,76492,46.19
9,NOTA,None of the Above,856,11,867,0.52
