O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ADV. K. PRAVEEN KUMAR,Indian National Congress,77103,2155,79258,45.16
2,M. P. RAJAN,Bharatiya Janata Party,10320,217,10537,6.0
3,E. K. VIJAYAN,Communist Party of India,80571,2722,83293,47.46
4,K. K. NASAR MASTER,SOCIAL DEMOCRATIC PARTY OF INDIA,1654,22,1676,0.95
5,SREEDHARAN K K,National Labour Party,163,2,165,0.09
6,T.PRAVEEN KUMAR S/O KANNAN,Independent,256,2,258,0.15
7,NOTA,None of the Above,307,9,316,0.18
