O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AYYAPPAN KUTTY. T.C.,Bahujan Samaj Party,875,8,883,0.58
2,FIROZ BABU.T.H,Indian National Congress,36940,786,37726,24.83
3,P. MAMMIKUTTY,Communist Party of India (Marxist),72641,1759,74400,48.98
4,SANDEEP VARIER,Bharatiya Janata Party,36317,656,36973,24.34
5,MUHAMMAD MUSTHAFA,SOCIAL DEMOCRATIC PARTY OF INDIA,1242,9,1251,0.82
6,NOTA,None of the Above,668,10,678,0.45
