O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABDURAHIMAN RANDATHANI,Indian Union Muslim League,42448,923,43371,29.66
2,AYOOR MURALI,Bharatiya Janata Party,19692,377,20069,13.72
3,P S SUPAL,Communist Party of India,78323,2105,80428,54.99
4,PRAKASH ANCHAL,Anna Democratic Human Rights Movement Party of India,397,10,407,0.28
5,K MAHESH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),390,17,407,0.28
6,THENMALA NAGARAJAN,Independent,254,10,264,0.18
7,SHIBU M SKARIA,Independent,594,23,617,0.42
8,NOTA,None of the Above,672,16,688,0.47
