O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M. P. ARAVINDAKSHAN,Indian National Congress,43811,1198,45009,33.84
2,Adv. A. N. SHAMSEER,Communist Party of India (Marxist),79628,2182,81810,61.52
3,SHAMSEER IBRAHIM,Welfare Party Of India,1945,18,1963,1.48
4,ARAVINDHAKSHAN S/o KAUSU,Independent,522,11,533,0.4
5,C. O. T. NASEER,Independent,1127,36,1163,0.87
6,HARIDASAN,Independent,189,9,198,0.15
7,NOTA,None of the Above,2283,30,2313,1.74
