O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,JOBISH BALUSSERY,Bahujan Samaj Party,465,11,476,0.26
2,DHARMAJAN BOLGATTY,Indian National Congress,69145,2322,71467,39.28
3,LIBIN BALUSSERY,Bharatiya Janata Party,16033,457,16490,9.06
4,Adv. K.M. SACHINDEV,Communist Party of India (Marxist),88612,3227,91839,50.47
5,CHANDRIKA,Welfare Party Of India,856,33,889,0.49
6,MOHANDAS UNNIKULAM,Republican Party of India (A),109,6,115,0.06
7,DHARMENDRAN,Independent,235,12,247,0.14
8,NOTA,None of the Above,397,34,431,0.24
