O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AN SAJITHA RESSAL.R.K,Indian National Congress,51273,1447,52720,32.33
2,J.R.JAYAKUMAR,Bahujan Samaj Party,775,3,778,0.48
3,KARAMANA JAYAN,Bharatiya Janata Party,29195,655,29850,18.3
4,C.K.HAREENDRAN,Communist Party of India (Marxist),76302,2246,78548,48.16
5,SHAJU PALIYODU,Independent,400,2,402,0.25
6,SELVARAJ.J.R,Independent,159,3,162,0.1
7,NOTA,None of the Above,623,7,630,0.39
