O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BIJU MATTAPPALLY,Bahujan Samaj Party,812,6,818,0.64
2,VAZHOOR SOMAN,Communist Party of India,59518,623,60141,47.25
3,SREENAGARI RAJAN,Bharatiya Janata Party,7085,41,7126,5.6
4,Adv.SYRIAC THOMAS,Indian National Congress,57601,705,58306,45.81
5,P.K GOPALAKRISHNAN,Independent,249,2,251,0.2
6,SOMAN,Independent,247,1,248,0.19
7,NOTA,None of the Above,400,1,401,0.32
