O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv. K.U JENISH KUMAR,Communist Party of India (Marxist),60166,2152,62318,41.62
2,K. SURENDRAN,Bharatiya Janata Party,31994,817,32811,21.91
3,ROBIN PETER,Indian National Congress,51859,1951,53810,35.94
4,RAGHU P,Anna Democratic Human Rights Movement Party of India,212,2,214,0.14
5,SUKU BALAN,Ambedkarite Party of India,120,2,122,0.08
6,MANOHARAN,Independent,72,3,75,0.05
7,NOTA,None of the Above,370,2,372,0.25
