O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,C C MUKUNDHAN,Communist Party of India,71297,1633,72930,47.49
2,LOJANAN AMBATT,Bharatiya Janata Party,33190,526,33716,21.96
3,VIMAL MALLIKA VIJAYAN,Bahujan Samaj Party,357,10,367,0.24
4,ADV. SUNIL LALOOR,Indian National Congress,43379,1120,44499,28.98
5,C S JITHESHKUMAR,Independent,604,13,617,0.4
6,SIVARATHNAN ALATHI,Independent,585,10,595,0.39
7,NOTA,None of the Above,815,15,830,0.54
