O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M ASHISH,Bharatiya Janata Party,10782,239,11021,6.97
2,Dr. SINDHUMOL JACOB,Kerala Congress (M),58041,1651,59692,37.76
3,ANOOP JACOB,Kerala Congress (Jacob),82436,2620,85056,53.8
4,C N MUKUNDAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),440,14,454,0.29
5,RENJU P B,Independent,200,2,202,0.13
6,SINDHUMOL C,Independent,551,12,563,0.36
7,NOTA,None of the Above,1085,24,1109,0.7
