O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv. C. Dinesh,Bharatiya Janata Party,6509,174,6683,4.66
2,P.K. Basheer,Indian Union Muslim League,75952,2124,78076,54.49
3,Velayudhan,Bahujan Samaj Party,1227,20,1247,0.87
4,K.T. Abdurahiman,Independent,54218,1312,55530,38.76
5,Adv. Sebastian,Independent,1077,23,1100,0.77
6,NOTA,None of the Above,626,10,636,0.44
