O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv. K.K.ANEESHKUMAR,Bharatiya Janata Party,27479,354,27833,17.98
2,K.JAYASANKAR,Indian National Congress,47478,1423,48901,31.58
3,A.C.MOIDEEN,Communist Party of India (Marxist),73979,1553,75532,48.78
4,V.S.ABOOBACKER,SOCIAL DEMOCRATIC PARTY OF INDIA,1229,12,1241,0.8
5,JAMES PANADAN,Independent,258,7,265,0.17
6,MOIDEEN.K.M s/o MUHAMMED,Independent,365,15,380,0.25
7,A.K.MOIDHEENKUTTY,Independent,110,10,120,0.08
8,NOTA,None of the Above,554,5,559,0.36
