O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Aritha Babu,Indian National Congress,69044,2006,71050,44.06
2,Adv. U. Prathibha,Communist Party of India (Marxist),75173,2175,77348,47.97
3,Pradeeplal,Bharath Dharma Jana Sena,11087,326,11413,7.08
4,Myna Gopinath,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),145,5,150,0.09
5,Geevarghese Samuel,Independent,201,4,205,0.13
6,Maniyappan Achari,Independent,354,13,367,0.23
7,Rajeev R,Independent,216,15,231,0.14
8,Sathyanarayanan S,Independent,67,6,73,0.05
9,NOTA,None of the Above,414,6,420,0.26
