O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,K.N. Unnikrishnan,Communist Party of India (Marxist),52712,1146,53858,41.24
2,Deepak Joy,Indian National Congress,44710,947,45657,34.96
3,Adv.K.S. Shaiju,Bharatiya Janata Party,13385,155,13540,10.37
4,Dr.Job Chakalakal,Twenty 20 Party,16540,167,16707,12.79
5,Dr.M.K. Mukundan,Independent,304,5,309,0.24
6,NOTA,None of the Above,518,7,525,0.4
