O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv. C.P. PROMOD,Communist Party of India (Marxist),35622,811,36433,25.64
2,E.T.K. VALSAN,Bahujan Samaj Party,348,11,359,0.25
3,E. SREEDHARAN,Bharatiya Janata Party,49155,1065,50220,35.34
4,SHAFI PARAMBIL,Indian National Congress,53080,999,54079,38.06
5,JAYAPRAKASH. J,Samajwadi Forward Bloc,217,4,221,0.16
6,K. RAJESH,Akhil Bharat Hindu Mahasabha,104,1,105,0.07
7,V. SACHIDANANDAN,Independent,152,7,159,0.11
8,NOTA,None of the Above,514,14,528,0.37
