O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M. Noushad,Communist Party of India (Marxist),69793,1780,71573,56.25
2,Babudivakaran,Revolutionary Socialist Party,42452,1000,43452,34.15
3,Mohanan Mayyanad,Bahujan Samaj Party,535,8,543,0.43
4,M. Unnikrishnan,Anna Democratic Human Rights Movement Party of India,424,6,430,0.34
5,Renjith Ravindran,Bharath Dharma Jana Sena,8353,115,8468,6.66
6,S. Sudhilal,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),205,8,213,0.17
7,Ayathil Riyas,SOCIAL DEMOCRATIC PARTY OF INDIA,1441,3,1444,1.13
8,N. Shihabudeen,Independent,183,4,187,0.15
9,NOTA,None of the Above,914,17,931,0.73
