O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,N.K.AKBAR,Communist Party of India (Marxist),76052,1020,77072,52.52
2,Adv.K N A KHADER,Indian Union Muslim League,57918,886,58804,40.07
3,ASHARAF VADAKKOOT,SOCIAL DEMOCRATIC PARTY OF INDIA,2870,19,2889,1.97
4,M.KUMAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),288,13,301,0.21
5,DILEEP NAIR,Democratic Social Justice Party,6222,72,6294,4.29
6,ANTONY,Independent,382,10,392,0.27
7,NOTA,None of the Above,997,10,1007,0.69
