O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M. P. JACKSON,Indian National Congress,46017,1547,47564,31.94
2,REMYA MOHANAN,Bahujan Samaj Party,342,24,366,0.25
3,SANTHOSH CHERAKKULAM,Bharatiya Janata Party,27600,604,28204,18.94
4,Adv. V. R. SUNILKUMAR,Communist Party of India,69447,2010,71457,47.99
5,O. M. SREEJA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),262,8,270,0.18
6,RAJAN PAINAT,Independent,162,9,171,0.11
7,NOTA,None of the Above,865,5,870,0.58
