O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,PALOLI ABDURAHIMAN,Communist Party of India (Marxist),56814,1144,57958,35.82
2,P. UBAIDULLA,Indian Union Muslim League,91470,1696,93166,57.57
3,PRASOBH .T,Bahujan Samaj Party,319,2,321,0.2
4,AREEKKAD SETHUMADHAVAN,Bharatiya Janata Party,5755,128,5883,3.64
5,E.C. AYISHA,Welfare Party Of India,3090,104,3194,1.97
6,T.K. BOSE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),309,0,309,0.19
7,NOTA,None of the Above,983,11,994,0.61
