O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,B. B. GOPAKUMAR,Bharatiya Janata Party,41305,785,42090,30.61
2,G.S. JAYALAL,Communist Party of India,57529,1767,59296,43.12
3,N. PEETHAMBARAKURUP,Indian National Congress,33206,1074,34280,24.93
4,SUNU BHASKARAN,Bahujan Samaj Party,359,5,364,0.26
5,SHANMUGHAN PARAVUR,Anna Democratic Human Rights Movement Party of India,518,6,524,0.38
6,VARINJAM RAJEEV,Independent,122,13,135,0.1
7,SETHU,Independent,168,4,172,0.13
8,NOTA,None of the Above,616,26,642,0.47
