O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ADV. E.M. AUGUSTHY,Indian National Congress,38207,869,39076,31.21
2,A C BIJU,Bahujan Samaj Party,858,9,867,0.69
3,M. M. MANI,Communist Party of India (Marxist),75938,1443,77381,61.8
4,SANTHOSH MADHAVAN,Bharath Dharma Jana Sena,7121,87,7208,5.76
5,NOTA,None of the Above,679,8,687,0.55
