O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ARCHANA VANDICHAL,Bharatiya Janata Party,11340,241,11581,8.64
2,SATHEESHAN PACHENI,Indian National Congress,56953,1615,58568,43.68
3,T K GANESH BABU,New Labour Party,709,7,716,0.53
4,RAMACHANDRAN KADANNAPPALLI,Congress (Secular),58505,1808,60313,44.98
5,B SHAMSUDHEEN MOULAVI,SOCIAL DEMOCRATIC PARTY OF INDIA,2061,8,2069,1.54
6,RAMACHANDRAN P V,Independent,106,1,107,0.08
7,SATHEESAN P,Independent,134,13,147,0.11
8,N K SURENDRAN,Independent,83,1,84,0.06
9,NOTA,None of the Above,475,29,504,0.38
