O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,RAMESH CHENNITHALA,Indian National Congress,70056,2712,72768,48.31
2,Adv. R. SAJILAL,Communist Party of India,57251,1851,59102,39.24
3,K. SOMAN,Bharatiya Janata Party,17441,449,17890,11.88
4,MADHU. T,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),194,10,204,0.14
5,Adv. NIYAZ BHARATI,Independent,118,5,123,0.08
6,NOTA,None of the Above,525,11,536,0.36
