O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M. V. GOPAKUMAR,Bharatiya Janata Party,33789,831,34620,23.52
2,M. MURALI,Indian National Congress,38099,1310,39409,26.78
3,SHAJI T. GEORGE,Bahujan Samaj Party,523,11,534,0.36
4,SAJI CHERIAN,Communist Party of India (Marxist),69501,2001,71502,48.58
5,T. K. GOPINATHAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),308,8,316,0.21
6,MELVIN. K. MATHEW,Democratic Social Justice Party,190,8,198,0.13
7,POULOSE,Independent,99,2,101,0.07
8,NOTA,None of the Above,449,42,491,0.33
