O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,R.S. ANJU,Bahujan Samaj Party,920,26,946,0.59
2,ULLAS KOVOOR,Revolutionary Socialist Party,64326,2320,66646,41.4
3,RAJIPRASAD,Bharatiya Janata Party,21121,639,21760,13.52
4,R. SUKUMARAN,Anna Democratic Human Rights Movement Party of India,319,7,326,0.2
5,ARUNKUMAR S ULIYACOVIL,Independent,310,15,325,0.2
6,KOVOOR KUNJUMON,Independent,66807,2629,69436,43.13
7,MANTHARA VELAYUDHAN,Independent,612,11,623,0.39
8,NOTA,None of the Above,884,38,922,0.57
