O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,K. ANSALAN,Communist Party of India (Marxist),63345,2152,65497,47.02
2,PREMAKUMAR. T. R,Bahujan Samaj Party,626,17,643,0.46
3,CHENKAL. S. RAJASEKHARAN NAIR,Bharatiya Janata Party,20475,534,21009,15.08
4,SELVARAJ. R,Indian National Congress,49451,1784,51235,36.78
5,NOTA,None of the Above,892,15,907,0.65
