O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv. BINDHU KRISHNA,Indian National Congress,55035,1417,56452,43.27
2,M Mukesh,Communist Party of India (Marxist),56898,1626,58524,44.86
3,REMANAN,Bahujan Samaj Party,282,8,290,0.22
4,Sunil M,Bharatiya Janata Party,14029,223,14252,10.93
5,BABY S,Anna Democratic Human Rights Movement Party of India,178,5,183,0.14
6,NOTA,None of the Above,733,17,750,0.57
