O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M PRADEEP KUMAR,Indian National Congress,42723,1192,43915,29.29
2,T I MADHUSOODANAN,Communist Party of India (Marxist),89909,3786,93695,62.49
3,Adv K K SREEDHARAN,Bharatiya Janata Party,11048,260,11308,7.54
4,ABHILASH K V,Independent,334,7,341,0.23
5,NOTA,None of the Above,653,33,686,0.46
