O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABHILASH P P,Bahujan Samaj Party,751,12,763,0.58
2,OOMMEN CHANDY,Indian National Congress,61606,1766,63372,48.08
3,JAICK C THOMAS,Communist Party of India (Marxist),53379,949,54328,41.22
4,N HARI,Bharatiya Janata Party,11495,199,11694,8.87
5,M V CHERIAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),141,5,146,0.11
6,GEORGE JOSEPH VATHAPPALLY,Independent,988,9,997,0.76
7,NOTA,None of the Above,483,14,497,0.38
