O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABHAYAN.N.A,Bahujan Samaj Party,449,23,472,0.28
2,MURALI,Communist Party of India (Marxist),76339,1998,78337,46.77
3,RADHAKRISHNAN,Bharatiya Janata Party,35951,615,36566,21.83
4,VIJAY HARI,Indian National Congress,46607,1854,48461,28.93
5,FAISAL,SOCIAL DEMOCRATIC PARTY OF INDIA,2266,28,2294,1.37
6,M K DEVARAJAN,Independent,648,12,660,0.39
7,NOTA,None of the Above,712,0,712,0.43
