O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ELDHO ABRAHAM,Communist Party of India,56949,1315,58264,40.36
2,JIJI JOSEPH,Bharatiya Janata Party,7335,192,7527,5.21
3,Dr. MATHEW KUZHALNADAN,Indian National Congress,62417,2008,64425,44.63
4,C. K. THAMPI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),170,6,176,0.12
5,Adv. C.N. PRAKASH,Twenty 20 Party,13308,227,13535,9.38
6,NOTA,None of the Above,421,6,427,0.3
