O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,M V GOVINDAN MASTER,Communist Party of India (Marxist),89248,3622,92870,52.14
2,A P GANGADHARAN,Bharatiya Janata Party,12737,321,13058,7.33
3,ADV. V P ABDUL RASHEED,Indian National Congress,68539,1642,70181,39.4
4,ABDUL RASHEED S/o ISMAIL,Independent,364,1,365,0.2
5,GOVINDAN KARAYAPATH,Independent,138,12,150,0.08
6,C BALAKRISHNAN YADAV,Independent,186,5,191,0.11
7,SHIJITH K O P,Independent,497,11,508,0.29
8,NOTA,None of the Above,773,16,789,0.44
