O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,C. K. Padmanabhan,Bharatiya Janata Party,14352,271,14623,9.13
2,Pinarayi Vijayan,Communist Party of India (Marxist),92140,3382,95522,59.61
3,C. Raghunathan,Indian National Congress,44089,1310,45399,28.33
4,Basheer Kannadiparamba,SOCIAL DEMOCRATIC PARTY OF INDIA,2266,14,2280,1.42
5,Chovva Raghunathan,Independent,136,1,137,0.09
6,Valayar Bhagyavathi,Independent,1720,33,1753,1.09
7,C. P. Maharoof,Independent,66,6,72,0.04
8,Vadi Harindran,Independent,53,8,61,0.04
9,NOTA,None of the Above,390,10,400,0.25
