O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Narayanan. T.P,Bahujan Samaj Party,504,13,517,0.34
2,Muhammed Muhassin,Communist Party of India,73761,1550,75311,49.58
3,K.M.Haridas,Bharatiya Janata Party,14231,347,14578,9.6
4,Riyas Mukkoli,Indian National Congress,56480,857,57337,37.74
5,Ameer Ali .S.P,SOCIAL DEMOCRATIC PARTY OF INDIA,2946,29,2975,1.96
6,S. Mujeeb Rehman,Welfare Party Of India,776,25,801,0.53
7,NOTA,None of the Above,378,12,390,0.26
