O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,K P KUNHAMMED KUTTI MASTER,Communist Party of India (Marxist),77265,2878,80143,47.2
2,PARAKKAL ABDULLA,Indian Union Muslim League,77561,2249,79810,47.01
3,P P MURALI MASTER,Bharatiya Janata Party,8919,220,9139,5.38
4,ABDULLA S/o POKKER,Independent,75,0,75,0.04
5,K K KUNHAMMAD KUTTY,Independent,70,10,80,0.05
6,V P PRATHEESH,Independent,103,5,108,0.06
7,SURESH BABU M K,Independent,125,3,128,0.08
8,NOTA,None of the Above,282,14,296,0.17
