O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ADV. T. K ASHOKKUMAR,Bharatiya Janata Party,8440,155,8595,4.96
2,ADV: V.V. PRAKASH,Indian National Congress,76713,1814,78527,45.34
3,ANILA MATHEW,Indian Christian Secular Party,501,8,509,0.29
4,K. BABU MANI,SOCIAL DEMOCRATIC PARTY OF INDIA,3249,32,3281,1.89
5,P.V. ANVAR,Independent,79505,1722,81227,46.9
6,SAJADURAHMAN.C.P,Independent,554,5,559,0.32
7,NOTA,None of the Above,499,8,507,0.29
