O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Adv.K.ANILKUMAR,Communist Party of India (Marxist),45974,684,46658,38.33
2,THIRUVANCHOOR RADHAKRISHNAN,Indian National Congress,64309,1092,65401,53.72
3,MINERVA MOHAN,Bharatiya Janata Party,8501,110,8611,7.07
4,SREEKUMAR CHAKKALA,Bahujan Samaj Party,372,2,374,0.31
5,ARUN MANGATTU,Akhil Bharat Hindu Mahasabha,75,2,77,0.06
6,M.K.SHAHAZAD,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),138,6,144,0.12
7,NOTA,None of the Above,468,5,473,0.39
