O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,K. BABU,Indian National Congress,65355,520,65875,42.14
2,Dr. K. S. RADHAKRISHNAN,Bharatiya Janata Party,23578,178,23756,15.2
3,Adv. M. SWARAJ,Communist Party of India (Marxist),64325,558,64883,41.51
4,ARUN BABU. P. C.,Shiv Sena,231,1,232,0.15
5,C. B. ASHOKAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),172,1,173,0.11
6,K. P. AYAPPEN,Independent,88,0,88,0.06
7,RAJESH PAIROAD,Independent,200,1,201,0.13
8,NOTA,None of the Above,1089,10,1099,0.7
