O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,TARUN KUMAR JANA,All India Trinamool Congress,103116,1078,104194,45.62
2,SUTANU MAITY,Communist Party of India (Marxist),6432,72,6504,2.85
3,SUMITA SINHA,Bharatiya Janata Party,112677,847,113524,49.7
4,PANCHANAN DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),767,6,773,0.34
5,BISWANATH DAS,Indian Unity Centre,198,0,198,0.09
6,DEBASIS DAS,Independent,213,0,213,0.09
7,PRABIR MISHRA,Independent,864,2,866,0.38
8,LIRIKA MUKTAR,Independent,649,3,652,0.29
9,NOTA,None of the Above,1486,6,1492,0.65
