O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KALIPADA NASKAR,Bharatiya Janata Party,34306,197,34503,14.82
2,SAOKAT MOLLA,All India Trinamool Congress,121562,739,122301,52.54
3,RAFIK AKUNJE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2670,16,2686,1.15
4,GAZI SHAHABUDDIN SIRAJI,Rashtriya Secular Majlis Party,69154,140,69294,29.77
5,AJAY HALDAR,Independent,1708,7,1715,0.74
6,NOTA,None of the Above,2258,9,2267,0.97
