O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,RAMESH MAJHI,Bharatiya Janata Party,60313,498,60811,28.43
2,SHYAMAL MONDAL,All India Trinamool Congress,110508,945,111453,52.1
3,SUBHAS NASKAR,Revolutionary Socialist Party,36489,199,36688,17.15
4,NIMAI CHANDRA MONDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),685,3,688,0.32
5,DEBABRATA MONDAL,Independent,722,6,728,0.34
6,BISWAJIT MONDAL,Independent,1631,4,1635,0.76
7,NOTA,None of the Above,1905,2,1907,0.89
