O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,CHITTARANJAN DASTHAKUR,Communist Party of India,14984,140,15124,6.46
2,PHIROJA BIBI,All India Trinamool Congress,111047,658,111705,47.71
3,SINTU SENAPATI,Bharatiya Janata Party,102144,672,102816,43.91
4,PREETILATA DAS TEWARI,Lok Jan Shakti Party,813,4,817,0.35
5,SUNIL KUMAR JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1230,9,1239,0.53
6,NARAYAN KINKAR MISHRA,Independent,1101,2,1103,0.47
7,NOTA,None of the Above,1331,6,1337,0.57
