O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AJIT MAITY,All India Trinamool Congress,111624,811,112435,49.17
2,ANTARA BHATTACHARYYA,Bharatiya Janata Party,104754,1025,105779,46.26
3,SAMIR ROY,Indian National Congress,7021,82,7103,3.11
4,SISHIR KUMAR MANNA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1270,9,1279,0.56
5,NOTA,None of the Above,2060,13,2073,0.91
