O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DILIP YADAV,All India Trinamool Congress,90505,651,91156,40.86
2,BIMAN GHOSH,Bharatiya Janata Party,118607,727,119334,53.5
3,MONIKA MALIK GHOSH,Indian National Congress,7733,95,7828,3.51
4,CHIRANJIT BARIK,Independent,1952,16,1968,0.88
5,NOTA,None of the Above,2776,12,2788,1.25
