O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,AMBUJAKSHA MAHANTI,Bharatiya Janata Party,94402,903,95305,45.64
2,UTTAM BARIK,All India Trinamool Congress,104268,1031,105299,50.42
3,SAIKAT GIRI,Communist Party of India,6525,106,6631,3.18
4,SURJYENDU BIKASH PATRA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),721,10,731,0.35
5,NOTA,None of the Above,856,5,861,0.41
