O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ATTA SURJA KANTA,All India Trinamool Congress,100440,454,100894,46.33
2,TAPAS SINHA,Communist Party of India (Marxist),13070,159,13229,6.08
3,RAMA PRASAD GIRI,Bharatiya Janata Party,97758,720,98478,45.23
4,SHYAMA PADA JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2812,21,2833,1.3
5,BANAMALI DAS,Independent,557,3,560,0.26
6,NOTA,None of the Above,1750,6,1756,0.81
