O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,MUNSI NAZBUL KARIM,All India Trinamool Congress,94067,452,94519,43.36
2,SUSANTA GHOSH,Bharatiya Janata Party,106819,584,107403,49.27
3,FAISAL KHAN,Rashtriya Secular Majlis Party,8666,66,8732,4.01
4,ATANU SAMANTA,Independent,905,21,926,0.42
5,ADITYA MANIK,Independent,1036,9,1045,0.48
6,CHANDAN SAMANTA,Independent,2085,3,2088,0.96
7,NOTA,None of the Above,3275,3,3278,1.5
