O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,BECHARAM MANNA,All India Trinamool Congress,99852,1225,101077,48.15
2,RABINDRANATH BHATTACHARYA,Bharatiya Janata Party,74595,559,75154,35.8
3,SRIJAN BHATTACHARYYA,Communist Party of India (Marxist),29639,377,30016,14.3
4,SHANKAR JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1339,7,1346,0.64
5,NOTA,None of the Above,2335,10,2345,1.12
