O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Dr. Karabi Manna,All India Trinamool Congress,109128,1087,110215,49.92
2,Totan Bag,Bahujan Samaj Party,2108,24,2132,0.97
3,Samiran Mitra,Bharatiya Janata Party,86561,582,87143,39.47
4,Biswanath Ghosh,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2103,19,2122,0.96
5,Simal Saren,Rashtriya Secular Majlis Party,15662,133,15795,7.15
6,NOTA,None of the Above,3344,23,3367,1.53
