O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,DR. BHASKAR SARDAR,Bharatiya Janata Party,72416,349,72765,35.36
2,SUKUMAR MAHATA,All India Trinamool Congress,111970,480,112450,54.64
3,BARUN MAHATO,Rashtriya Secular Majlis Party,14340,47,14387,6.99
4,KHOKAN SARDAR,Independent,702,3,705,0.34
5,SUBAL CHANDRA SARDAR,Independent,1058,5,1063,0.52
6,HARISH CHANDRA SARDAR,Independent,1955,6,1961,0.95
7,NOTA,None of the Above,2454,2,2456,1.19
