O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,TAPAN BHUYA,Bharatiya Janata Party,72505,992,73497,36.74
2,DINEN ROY,All India Trinamool Congress,109250,477,109727,54.85
3,SYED SADDAM ALI,Communist Party of India (Marxist),11156,89,11245,5.62
4,BARSHA MAHAPATRA,Amra Bangalee,611,6,617,0.31
5,MANIK CHANDRA PARIA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),949,5,954,0.48
6,SEKH ABDUR RAHAMAN,Humanity Universal Motion Party,1687,3,1690,0.84
7,NOTA,None of the Above,2310,4,2314,1.16
