O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Dr. ASOK KUMAR CHATTOPADHYAY,All India Trinamool Congress,107429,860,108289,51.42
2,NIKHIL BANERJEE,Bharatiya Janata Party,57123,553,57676,27.39
3,MILTAN RASID,Indian National Congress,39424,391,39815,18.9
4,SUSHEN DAS,Bahujan Samaj Party,1170,7,1177,0.56
5,JUTHIKA DHIBAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1225,4,1229,0.58
6,NOTA,None of the Above,2418,2,2420,1.15
