O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,KAJAL SINHA,All India Trinamool Congress,89413,394,89807,49.04
2,DEBAJYOTI DAS (SUBHO),Communist Party of India (Marxist),26730,186,26916,14.7
3,SILBHADRA DATTA,Bharatiya Janata Party,61372,295,61667,33.67
4,SAMAR DAS,Bahujan Samaj Party,1091,6,1097,0.6
5,BISWAJIT DAS,Independent,636,1,637,0.35
6,RAJU GHOSH,Independent,605,3,608,0.33
7,NOTA,None of the Above,2407,8,2415,1.32
