O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,NARMADA CHANDRA ROY,Revolutionary Socialist Party,12386,185,12571,6.83
2,BISWANATH SARKAR,Bahujan Samaj Party,1428,8,1436,0.78
3,RANJIT KUMAR ROY,Bharatiya Janata Party,76650,734,77384,42.04
4,REKHA ROY,All India Trinamool Congress,89185,783,89968,48.88
5,BHIMNAL SARKAR,Independent,1118,0,1118,0.61
6,NOTA,None of the Above,1590,8,1598,0.87
