O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ARINDAM GUIN (BUBAI),All India Trinamool Congress,100512,460,100972,50.2
2,ABDUL MANNAN,Indian National Congress,23053,219,23272,11.57
3,DILIP SINGH,Bharatiya Janata Party,70617,277,70894,35.25
4,MANGAL SARKAR,Bahujan Maha Party,781,9,790,0.39
5,AJAY YADAV,Independent,411,5,416,0.21
6,ARABIND KUMAR RABIDAS,Independent,807,1,808,0.4
7,DILIP DAS,Independent,632,0,632,0.31
8,NOTA,None of the Above,3338,9,3347,1.66
