O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,TAPAS MAJUMDER,Indian National Congress,21002,167,21169,12.14
2,NIRMAL GHOSH,All India Trinamool Congress,85994,501,86495,49.61
3,BHASKAR ROY,Bahujan Samaj Party,1320,6,1326,0.76
4,SANMOY BANDYOPADHYAY,Bharatiya Janata Party,60987,331,61318,35.17
5,MANISHA DASGUPTA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),878,9,887,0.51
6,IMRAN KHAN,Independent,827,0,827,0.47
7,NOTA,None of the Above,2326,8,2334,1.34
