O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Goutam Panda,Communist Party of India,14552,166,14718,6.24
2,Saumen Kumar Mahapatra,All India Trinamool Congress,107441,802,108243,45.86
3,Hare Krishna Bera,Bharatiya Janata Party,106624,826,107450,45.52
4,Jnanananda Roy,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2739,17,2756,1.17
5,Sulalit Mallick,Amra Bangalee,189,3,192,0.08
6,Bhim Patra,Independent,773,1,774,0.33
7,Sandip Batabyal,Independent,760,2,762,0.32
8,NOTA,None of the Above,1130,6,1136,0.48
