O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,INDRANIL SEN,All India Trinamool Congress,85604,1174,86778,47.63
2,GAUTAM SARKAR,Communist Party of India (Marxist),33071,631,33702,18.5
3,DEEPANJAN KUMAR GUHA,Bharatiya Janata Party,55275,474,55749,30.6
4,UDAY VEER CHOUDHURY,Independent,532,6,538,0.3
5,TANDRA BHATTACHARJEE (TANDRADI),Independent,352,13,365,0.2
6,PRALOY MUKHERJEE,Independent,304,3,307,0.17
7,RATAN KUMAR CHATTERJEE (R.K.C),Independent,1179,5,1184,0.65
8,SUBRATA DEY,Independent,531,1,532,0.29
9,NOTA,None of the Above,3000,23,3023,1.66
