O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,Anandamay Barman,Bharatiya Janata Party,138819,966,139785,58.1
2,Rajen Sundas,All India Trinamool Congress,68454,483,68937,28.65
3,Sankar Malakar,Indian National Congress,22865,195,23060,9.58
4,Sudip Mandal,Bahujan Samaj Party,1564,13,1577,0.66
5,Harish Chandra Barman,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1261,13,1274,0.53
6,Rakesh Mondal,Independent,2032,14,2046,0.85
7,NOTA,None of the Above,3888,24,3912,1.63
