O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1,ABDUL KARIM CHOWDHARY,All India Trinamool Congress,99380,751,100131,58.91
2,SADIQUL ISLAM,Indian National Congress,3405,56,3461,2.04
3,SAUMYAROOP MANDAL,Bharatiya Janata Party,61909,782,62691,36.88
4,BIRENDRA NATH SINHA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1142,10,1152,0.68
5,MD. NAIYAR ALAM,Independent,563,0,563,0.33
6,NOTA,None of the Above,1962,14,1976,1.16
